tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
90749436,90749439,1975,f1787f4949163af440556288b4418a0d30fb896e,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",195.91999999999996,223
90749436,90749442,1975,f1787f4949163af440556288b4418a0d30fb896e,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",191.90000000000003,212
90908805,90908806,1976,43b62f34de8f6fb7d85bbbc3bf347fb4b6fe4769,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",211.30999999999995,236
90908805,90908807,1976,43b62f34de8f6fb7d85bbbc3bf347fb4b6fe4769,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",175.80999999999997,187
90908810,90908811,1977,0da7cd26679933081d34b0000f12ae20fba5df80,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",204.43000000000004,228
90908810,90908812,1977,0da7cd26679933081d34b0000f12ae20fba5df80,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",178.4,191
90927667,90927668,1978,c8efa433557b9e098f0f213e6877a4f38b343f5b,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",196.87,218
90927667,90927670,1978,c8efa433557b9e098f0f213e6877a4f38b343f5b,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",174.17,185
90927675,90927676,1979,ff0d6b1ff4a52afa5ebba49fe8574c9bc924e65e,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",199.07999999999996,223
90927675,90927678,1979,ff0d6b1ff4a52afa5ebba49fe8574c9bc924e65e,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",181.56999999999996,195
48334102,48334103,197,123e2eab208c73f79e9d92563c2031259844ac4f,java,ok,0,java-maven,junit,true,false,17,0,17,3,,,,"",52.75000000000001,68
90934661,90934662,1980,244dfc201ee5f6ed8df64d7f223b0f6cb27570fa,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",197.10999999999999,217
90934661,90934664,1980,244dfc201ee5f6ed8df64d7f223b0f6cb27570fa,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",191.13000000000002,207
